,begin_date,end_date,window_size,forecast_days,forecast_precision
462,2011-04-11,2011-08-09,200,90,2.136776653463548
463,2011-04-12,2011-08-10,200,90,2.041031638529599
464,2011-04-13,2011-08-11,200,90,2.026022660793554
465,2011-04-14,2011-08-12,200,90,2.0342371335072955
466,2011-04-15,2011-08-13,200,90,2.018606037118138
467,2011-04-16,2011-08-14,200,90,2.0659531674038925
468,2011-04-17,2011-08-15,200,90,2.016607455498065
469,2011-04-18,2011-08-16,200,90,2.0021303208375802
470,2011-04-19,2011-08-17,200,90,1.9915158079934931
471,2011-04-20,2011-08-18,200,90,1.9531342203642965
472,2011-04-21,2011-08-19,200,90,1.992075461299672
473,2011-04-22,2011-08-20,200,90,1.96330736284799
474,2011-04-23,2011-08-21,200,90,1.9826086258324311
475,2011-04-24,2011-08-22,200,90,1.9954689318544252
476,2011-04-25,2011-08-23,200,90,1.970387831367002
477,2011-04-26,2011-08-24,200,90,1.9480766911912402
478,2011-04-27,2011-08-25,200,90,1.9131873211065697
479,2011-04-28,2011-08-26,200,90,1.8566165359070905
480,2011-04-29,2011-08-27,200,90,1.8607729294861837
481,2011-04-30,2011-08-28,200,90,1.8185888183076395
